4.490462779998779297e+00,1.476673483848571777e+00,4.849267005920410156e+00,-4.295610904693603516e+00,-2.879110574722290039e+00,-3.286375761032104492e+00,4.266720116138458252e-01
-6.915292739868164062e+00,-3.711362123489379883e+00,-4.838027954101562500e+00,1.146579146385192871e+00,2.391943216323852539e+00,1.969708442687988281e+00,-3.412038564682006836e+00
-6.098382949829101562e+00,-1.906293511390686035e+00,-5.383952617645263672e+00,4.581418633460998535e-01,1.166453480720520020e+00,1.305924654006958008e+00,-3.288882970809936523e+00
-5.231041431427001953e+00,-1.621353983879089355e+00,-3.354844808578491211e+00,-9.819620847702026367e-01,1.779485344886779785e+00,-4.296518564224243164e-01,-2.423993349075317383e+00
8.417938351631164551e-01,2.224543243646621704e-01,-5.532388687133789062e-01,-1.088317155838012695e+00,-2.470242500305175781e+00,1.425204575061798096e-01,-1.682908415794372559e+00
8.490425109863281250e+00,1.832670688629150391e+00,4.868968486785888672e+00,-4.374339580535888672e+00,-3.558542251586914062e+00,-4.350145339965820312e+00,4.486605644226074219e+00
1.056699752807617188e+00,1.645807027816772461e-01,3.201302289962768555e-01,-1.424643874168395996e+00,-3.083852291107177734e+00,2.241147756576538086e-01,-2.294012784957885742e+00
5.167383670806884766e+00,1.837527990341186523e+00,4.606447219848632812e+00,-6.213837623596191406e+00,-5.882257461547851562e+00,-4.222648143768310547e+00,-2.206341981887817383e+00
-5.393764019012451172e+00,-3.836998701095581055e+00,-3.659988880157470703e+00,1.153696060180664062e+00,1.853346228599548340e+00,1.603927493095397949e+00,-3.887939214706420898e+00
-5.765195369720458984e+00,-7.210791707038879395e-01,-5.271551132202148438e+00,-1.301165938377380371e+00,2.971948862075805664e+00,-1.004049181938171387e-01,-2.517568111419677734e+00
-3.850487709045410156e+00,4.421362876892089844e-01,-3.359146356582641602e+00,-2.573935508728027344e+00,-2.615734934806823730e-01,-1.116775155067443848e+00,2.339072823524475098e-01
1.216317892074584961e+00,9.758903384208679199e-01,4.152736663818359375e-01,-4.193625926971435547e+00,-2.424845457077026367e+00,-2.428163290023803711e+00,-2.267315387725830078e-01
-4.410770416259765625e+00,-2.179605960845947266e+00,-1.863563299179077148e+00,-3.771802783012390137e-01,-8.345191180706024170e-02,1.109905540943145752e-02,-1.692989468574523926e+00
-1.113026618957519531e+00,2.959318161010742188e-01,-1.400694489479064941e+00,-3.735838174819946289e+00,1.179701089859008789e+00,-2.554979324340820312e+00,3.679929077625274658e-01
8.816112875938415527e-01,6.386041641235351562e-01,3.614611178636550903e-02,-2.552837610244750977e+00,-2.932774543762207031e+00,-1.777396678924560547e+00,-7.548367381095886230e-01
-4.433637619018554688e+00,-3.212733507156372070e+00,-1.748195171356201172e+00,1.036188006401062012e+00,-1.842183351516723633e+00,1.246809005737304688e+00,-2.176318883895874023e+00
1.253214597702026367e+00,3.019939661026000977e-01,7.819367051124572754e-01,-3.563520908355712891e+00,-4.377206325531005859e+00,-1.371158599853515625e+00,-1.654544830322265625e+00
-2.371273517608642578e+00,-1.941373467445373535e+00,-1.180351853370666504e+00,3.347985744476318359e-01,-2.019666194915771484e+00,6.397626549005508423e-02,-7.423113584518432617e-01
-3.844454526901245117e+00,2.054735571146011353e-01,-4.327155590057373047e+00,-7.297131419181823730e-01,1.448917508125305176e+00,2.138528823852539062e-01,-2.696664571762084961e+00
-2.997442960739135742e+00,-2.180750846862792969e+00,-2.183720827102661133e+00,3.715087175369262695e-01,1.247409105300903320e+00,-4.513481259346008301e-01,-1.104909777641296387e+00
-2.199738740921020508e+00,4.081243872642517090e-01,-1.854562997817993164e+00,-1.848658561706542969e+00,-9.406301975250244141e-01,-1.615110993385314941e+00,9.934062361717224121e-01
1.662497997283935547e+00,-5.005005002021789551e-01,7.089706063270568848e-01,-1.554298996925354004e+00,-3.323493003845214844e+00,1.466424345970153809e+00,-2.914811372756958008e+00
6.329220771789550781e+00,7.643693089485168457e-01,5.086051940917968750e+00,-3.151664972305297852e+00,-4.852220058441162109e+00,-3.969434738159179688e+00,-6.224007159471511841e-02
-1.806691169738769531e+00,-1.980112433433532715e+00,-1.262950897216796875e+00,-1.828824728727340698e-02,-5.425705313682556152e-01,-8.450135588645935059e-01,-3.452782630920410156e-01
-4.756604194641113281e+00,1.236745953559875488e+00,-4.271481513977050781e+00,-3.701871156692504883e+00,1.174306869506835938e-02,-5.286483168601989746e-01,-7.382160425186157227e-01
-1.078695058822631836e+00,2.138736695051193237e-01,4.896998703479766846e-01,-2.850079059600830078e+00,-4.619062423706054688e+00,-2.379435300827026367e+00,-1.170108318328857422e+00
-4.598960399627685547e+00,5.185690522193908691e-01,-5.606339931488037109e+00,-3.314530134201049805e+00,4.581364154815673828e+00,-2.097303152084350586e+00,-2.718828618526458740e-01
-4.068505764007568359e+00,5.593921542167663574e-01,-4.254251480102539062e+00,-1.793282032012939453e-01,2.119094133377075195e+00,-1.066294074058532715e+00,-3.441464006900787354e-01
-5.235153198242187500e+00,-1.015186309814453125e+00,-4.236368656158447266e+00,-3.603952407836914062e+00,4.654473304748535156e+00,-1.312720328569412231e-01,-9.378437995910644531e-01
7.230297327041625977e-01,4.713898301124572754e-01,-3.861236870288848877e-01,-2.370815992355346680e+00,-2.969996929168701172e+00,-1.254895687103271484e+00,-3.230756521224975586e-01
-5.812324047088623047e+00,-2.419420480728149414e+00,-4.700255393981933594e+00,-7.787889242172241211e-01,2.937619924545288086e+00,3.826586157083511353e-02,-1.506717562675476074e+00
-4.784843921661376953e+00,-6.755737066268920898e-01,-3.860467910766601562e+00,-1.953241467475891113e+00,1.828393459320068359e+00,-6.250956058502197266e-01,-2.327863931655883789e+00
3.806097030639648438e+00,2.237513661384582520e-01,3.621321439743041992e+00,-1.201302409172058105e+00,-1.520563960075378418e+00,-2.499853610992431641e+00,3.324506759643554688e+00
2.184689283370971680e+00,9.214279055595397949e-01,2.591699838638305664e+00,-4.777129173278808594e+00,-4.332192897796630859e+00,-2.718934535980224609e+00,-1.554001808166503906e+00
-2.563469886779785156e+00,1.468717604875564575e-01,-3.472344160079956055e+00,-3.116073131561279297e+00,-1.264162898063659668e+00,-1.422944545745849609e+00,-2.195458710193634033e-01
2.579662084579467773e+00,-9.001374244689941406e-02,1.752702593803405762e+00,-7.999066710472106934e-01,-5.467859268188476562e+00,-1.896079421043395996e+00,-1.055265903472900391e+00
2.141256034374237061e-01,-1.962179541587829590e+00,-1.442570924758911133e+00,6.763214468955993652e-01,-1.775678157806396484e+00,1.253013134002685547e+00,-1.117165446281433105e+00
-6.252454280853271484e+00,-1.645021080970764160e+00,-5.247464656829833984e+00,1.588631048798561096e-02,3.409654855728149414e+00,1.018347978591918945e+00,-2.114862680435180664e+00
-5.071165084838867188e+00,-7.878932356834411621e-01,-3.718454837799072266e+00,-1.615655422210693359e+00,1.275255084037780762e+00,-2.480215281248092651e-01,-3.010172843933105469e+00
-5.001548290252685547e+00,-5.756584405899047852e-01,-4.384663105010986328e+00,-1.282829999923706055e+00,2.547201395034790039e+00,-4.244741201400756836e-01,-2.354533195495605469e+00
